dhms_region_id,chromosome,region_start,region_end,dhms_state,n_bins,mean_state_posterior,length_kb,annotation,overlapping_gene,overlapping_transcript,nearest_gene,distance_to_nearest_tss
2473,chr3,152606000,152607000,ESC_enriched,1,0.9650734339221201,1.0,promoter,Ak5,NM_001081277,Ak5,754
2474,chr3,153911000,153914000,ESC_enriched,3,0.9696753676536672,3.0,promoter,Slc44a5,NM_001081263,Slc44a5,1679
2475,chr3,154699000,154700000,ESC_enriched,1,0.9824359698027015,1.0,intergenic,,,Gm20389,52860
2476,chr3,156496000,156500000,ESC_enriched,4,0.9913504889769615,4.0,promoter,4930570G19Rik;Negr1,NR_040398;NM_001039094,Negr1,914
2477,chr3,157502000,157505000,ESC_enriched,3,0.9791969001900637,3.0,promoter,Ptger3,NM_011196,Ptger3,1332
2478,chr3,158495000,158499000,ESC_enriched,4,0.9918395983252741,4.0,promoter,Lrrc7,NM_001370781,Lrrc7,54
2479,chr3,159775000,159777000,ESC_enriched,2,0.9931895744360952,2.0,promoter,Wls,NM_026582,Wls,1058
2480,chr4,3605000,3608000,ESC_enriched,3,0.9927455402572608,3.0,promoter,Lyn,NM_001111096,Lyn,1233
2481,chr4,3824000,3847000,NPC_enriched,23,0.9949666095099896,23.0,gene_body,Plag1,NM_019969,Plag1,30052
2482,chr4,3848000,3865000,NPC_enriched,17,0.9968747819754604,17.0,promoter,Plag1,NM_019969,Plag1,9052
2483,chr4,6916000,6919000,ESC_enriched,3,0.9932786037441387,3.0,promoter,Tox,NM_001377079,Tox,483
2484,chr4,9770000,9775000,ESC_enriched,5,0.9989433009133967,5.0,promoter,Gdf6,NM_013526,Gdf6,982
2485,chr4,9785000,9787000,ESC_enriched,2,0.9888205802674275,2.0,gene_body,Gdf6,NM_013526,Gdf6,14482
2486,chr4,11313000,11316000,NPC_enriched,3,0.9746114859983163,3.0,promoter,Esrp1,NM_001347052,Esrp1,575
2487,chr4,11628000,11634000,ESC_enriched,6,0.9880031617149515,6.0,promoter,Gem,NM_010276,Gem,593
2488,chr4,13060000,13063000,NPC_enriched,3,0.980664905227496,3.0,intergenic,,,Triqk,227517
2489,chr4,13524000,13531000,NPC_enriched,7,0.9935911396341799,7.0,intergenic,,,Runx1t1,142948
2490,chr4,13536000,13537000,NPC_enriched,1,0.9686996674604561,1.0,intergenic,,,Runx1t1,133948
2491,chr4,15075000,15077000,ESC_enriched,2,0.9724946526872891,2.0,promoter,Necab1,NM_178617,Necab1,278
2492,chr4,17780000,17782000,ESC_enriched,2,0.9823739488600189,2.0,promoter,Mmp16,NM_001379519,Mmp16,562
2493,chr4,20868000,20870000,ESC_enriched,2,0.9862025817090363,2.0,promoter,Nkain3,NM_001290410,Nkain3,503
2494,chr4,21618000,21622000,NPC_enriched,4,0.9668161702851794,4.0,intergenic,,,Prdm13,156798
2495,chr4,22567000,22593000,ESC_enriched,26,0.9961321234839372,26.0,promoter,Gm30731;Pou3f2,NR_131335;NM_008899,Pou3f2,799
2496,chr4,27021000,27022000,NPC_enriched,1,0.9624720313917545,1.0,intergenic,,,4930548K13Rik,225421
2497,chr4,32568000,32570000,ESC_enriched,2,0.9820551143936775,2.0,intergenic,,,Bach2,177047
2498,chr4,33357000,33360000,ESC_enriched,3,0.9806987315277865,3.0,promoter,4933421O10Rik;Ube2j1,NR_036602;NM_001355494,4933421O10Rik,1436
2499,chr4,34378000,34379000,ESC_enriched,1,0.9540763493372627,1.0,promoter,Spaca1,NM_001290443,Spaca1,178
2500,chr4,41285000,41288000,ESC_enriched,3,0.9919483695416281,3.0,promoter,Aqp3,NM_016689,Aqp3,354
2501,chr4,41684000,41689000,ESC_enriched,5,0.9899315482541816,5.0,gene_body,Myorg,NM_001085515,Myorg,5246
2502,chr4,41707000,41712000,ESC_enriched,5,0.9933197177100027,5.0,promoter,1110017D15Rik;Fam219aos,NM_001253777;NR_045726,Fam219aos,3393
2503,chr4,41825000,41830000,ESC_enriched,5,0.9879369048070441,5.0,promoter,Enho,NM_027147,Enho,1473
2504,chr4,43391000,43394000,ESC_enriched,3,0.983116499418157,3.0,gene_body,Atp8b5,NM_177195,Gm46851,31265
2505,chr4,43444000,43450000,ESC_enriched,6,0.9949069104754877,6.0,promoter,Fam166b,NM_177377,Fam166b,3234
2506,chr4,43474000,43477000,ESC_enriched,3,0.9973963215342575,3.0,promoter,Cd72,NM_001110321,Cd72,226
2507,chr4,43544000,43547000,ESC_enriched,3,0.9930539162793468,3.0,promoter,Tpm2,NM_001277876,Tpm2,846
2508,chr4,43652000,43656000,ESC_enriched,4,0.98962361264695,4.0,promoter,Npr2,NM_001355466,Npr2,966
2509,chr4,45673000,45679000,ESC_enriched,6,0.9896205133374797,6.0,intergenic,,,Gm12408,14965
2510,chr4,45759000,45761000,ESC_enriched,2,0.9750519889505033,2.0,intergenic,,,Gm12409,25323
2511,chr4,45993000,45995000,ESC_enriched,2,0.9951508149279388,2.0,gene_body,Tdrd7,NM_001290475,Tdrd7,7566
2512,chr4,46001000,46002000,ESC_enriched,1,0.9576874167958467,1.0,gene_body,Tdrd7,NM_001290475,Tdrd7,15066
2513,chr4,46054000,46057000,ESC_enriched,3,0.9835255753362905,3.0,gene_body,Tdrd7,NM_001290475,Tmod1,4821
2514,chr4,46058000,46060000,ESC_enriched,2,0.9546171792563578,2.0,promoter,Tmod1,NM_021883,Tmod1,1321
2515,chr4,46370000,46380000,ESC_enriched,10,0.9909018850403501,10.0,intergenic,,,Foxe1,10257
2516,chr4,46634000,46636000,ESC_enriched,2,0.9785330970292935,2.0,gene_body,Tbc1d2,NM_198664,Tbc1d2,36299
2517,chr4,47077000,47081000,ESC_enriched,4,0.997805612512698,4.0,promoter,Anks6,NM_001356426,Anks6,594
2518,chr4,47258000,47260000,ESC_enriched,2,0.9739044237402004,2.0,gene_body,Col15a1,NM_009928,Col15a1,29889
2519,chr4,48060000,48075000,ESC_enriched,15,0.994436503776377,15.0,promoter,Nr4a3,NM_015743,Nr4a3,1096
2520,chr4,49080000,49084000,ESC_enriched,4,0.9829749063134882,4.0,promoter,Plppr1,NM_178756,Plppr1,1439
2521,chr4,49865000,49869000,ESC_enriched,4,0.9916971272427139,4.0,promoter,Grin3a,NM_001276355,Grin3a,131
2522,chr4,52800000,52804000,NPC_enriched,4,0.9743241432943047,4.0,intergenic,,,4930552N02Rik,33703
2523,chr4,52816000,52822000,NPC_enriched,6,0.9968777773044261,6.0,intergenic,,,4930552N02Rik,16703
2524,chr4,52826000,52830000,NPC_enriched,4,0.9826547205597597,4.0,intergenic,,,4930552N02Rik,7703
2525,chr4,52848000,52854000,NPC_enriched,6,0.96100901214378,6.0,gene_body,4930552N02Rik,NR_040661,Olfr275,4502
2526,chr4,52862000,52864000,NPC_enriched,2,0.9888896907395994,2.0,intergenic,,,Olfr273,14611
2527,chr4,52876000,52880000,NPC_enriched,4,0.9934432837549243,4.0,promoter,Olfr273,NM_146824,Olfr273,389
2528,chr4,53900000,53901000,ESC_enriched,1,0.9696693077496775,1.0,intergenic,,,Tmem38b,53356
2529,chr4,55670000,55675000,ESC_enriched,5,0.9950487670004765,5.0,intergenic,,,Klf4,118925
2530,chr4,57528000,57529000,ESC_enriched,1,0.9699034072769406,1.0,promoter,Pakap,NM_001384157,Pakap,28
2531,chr4,57660000,57664000,ESC_enriched,4,0.998769573091136,4.0,gene_body,Pakap,NM_001384157,Pakap,133472
2532,chr4,58299000,58305000,ESC_enriched,6,0.9903544605180921,6.0,promoter,Svep1,NM_022814,Svep1,1350
2533,chr4,59005000,59008000,ESC_enriched,3,0.989444822876497,3.0,promoter,Ecpas,NM_172381,Ecpas,303
2534,chr4,59038000,59040000,ESC_enriched,2,0.993767366775054,2.0,promoter,Zkscan16,NM_001099323,Zkscan16,1319
2535,chr4,59532000,59535000,ESC_enriched,3,0.9874608565909592,3.0,promoter,Susd1,NM_001163288,Susd1,813
2536,chr4,60008000,60009000,ESC_enriched,1,0.9553070594011293,1.0,promoter,Slc46a2,NM_021053,Slc46a2,610
2537,chr4,62162000,62163000,ESC_enriched,1,0.970445468057694,1.0,gene_body,Rgs3,NM_134257,Gm11210,47151
2538,chr4,64336000,64339000,NPC_enriched,3,0.9918026155313567,3.0,intergenic,,,Pappa,273034
2539,chr4,64727000,64732000,ESC_enriched,5,0.9855573700128908,5.0,gene_body,Pappa,NM_021362,Pappa,118966
2540,chr4,65888000,65893000,ESC_enriched,5,0.9949745630785631,5.0,promoter,Astn2,NM_207109,Astn2,344
2541,chr4,70019000,70021000,ESC_enriched,2,0.9948384293031607,2.0,promoter,Megf9,NM_172694,Megf9,1289
2542,chr4,71251000,71256000,NPC_enriched,5,0.9994998899430397,5.0,intergenic,,,Tle1,433754
2543,chr4,71873000,71881000,NPC_enriched,8,0.996175864505204,8.0,intergenic,,,C630043F03Rik,189396
2544,chr4,73261000,73263000,ESC_enriched,2,0.9640335500217916,2.0,promoter,Gm11240;Rasef,NR_046042;NM_001017427,Rasef,167
2545,chr4,73484000,73486000,ESC_enriched,2,0.9988452162593199,2.0,promoter,Frmd3,NM_001163732,Frmd3,167
2546,chr4,75920000,75923000,ESC_enriched,3,0.9953244093341529,3.0,promoter,Gm42303,NR_168523,Gm42303,622
2547,chr4,80152000,80155000,NPC_enriched,3,0.9615380832677821,3.0,intergenic,,,Tyrp1,151943
2548,chr4,80209000,80211000,NPC_enriched,2,0.9948521041418539,2.0,intergenic,,,Tyrp1,95443
2549,chr4,82003000,82005000,ESC_enriched,2,0.9847967988036493,2.0,gene_body,Gm11266,NR_137202,Gm11266,24781
2550,chr4,82006000,82012000,ESC_enriched,6,0.9993991625578342,6.0,gene_body,Gm11266,NR_137202,Gm11266,29781
2551,chr4,84012000,84016000,NPC_enriched,4,0.9866647419689514,4.0,gene_body,Bnc2,NM_172870,Bnc2,132634
2552,chr4,84104000,84108000,NPC_enriched,4,0.997271546907645,4.0,gene_body,Bnc2,NM_172870,Bnc2,40634
2553,chr4,84984000,84988000,ESC_enriched,4,0.9886741187813206,4.0,intergenic,,,Sh3gl2,309314
2554,chr4,87502000,87504000,ESC_enriched,2,0.9996923713205369,2.0,promoter,Mllt3,NM_027326,Mllt3,1638
2555,chr4,88403000,88409000,NPC_enriched,6,0.9947912202550864,6.0,gene_body,Gm49890,NR_132735,Gm49890,7273
2556,chr4,88742000,88755000,ESC_enriched,13,0.993262085756267,13.0,gene_body,Cdkn2a,NM_009877,Cdkn2a,17350
2557,chr4,88759000,88762000,ESC_enriched,3,0.9962668163358243,3.0,gene_body,Cdkn2a,NM_009877,Cdkn2a,5350
2558,chr4,88765000,88768000,ESC_enriched,3,0.9990616365793671,3.0,promoter,Cdkn2a;Gm12610,NM_009877;NR_132431,Gm12610,90
2559,chr4,88771000,88783000,ESC_enriched,12,0.9973045025264572,12.0,promoter,Cdkn2b,NM_007670,Cdkn2b,5268
2560,chr4,94542000,94544000,ESC_enriched,2,0.9997682639830255,2.0,promoter,Jun,NM_010591,Jun,1240
2561,chr4,97238000,97251000,ESC_enriched,13,0.991671950280688,13.0,gene_body,Nfia,NM_001122952,E130114P18Rik,167891
2562,chr4,97267000,97270000,ESC_enriched,3,0.9968330528015855,3.0,gene_body,Nfia,NM_001122952,E130114P18Rik,191891
2563,chr4,97272000,97273000,ESC_enriched,1,0.969321047584841,1.0,gene_body,Nfia,NM_001122952,E130114P18Rik,195891
2564,chr4,98311000,98313000,ESC_enriched,2,0.9685360389567211,2.0,gene_body,I0C0044D17Rik,NR_151512,Kank4,2445
2565,chr4,100274000,100279000,ESC_enriched,5,0.9959428603611664,5.0,promoter,Cachd1,NM_198037,Cachd1,1890
2566,chr4,100790000,100794000,ESC_enriched,4,0.9924810165097562,4.0,intergenic,,,Jak1,28786
2567,chr4,102257000,102261000,ESC_enriched,4,0.9810366338268575,4.0,promoter,Sgip1,NM_001285862,Sgip1,934
2568,chr4,102475000,102478000,ESC_enriched,3,0.9854949433008321,3.0,promoter,Tctex1d1,NM_001374706,Tctex1d1,134
2569,chr4,103863000,103867000,ESC_enriched,4,0.9873235848137587,4.0,gene_body,Dab1,NM_001369049,C8b,399248
2570,chr4,105951000,105963000,ESC_enriched,12,0.9876529266274686,12.0,promoter,Pcsk9,NM_153565,Pcsk9,5257
2571,chr4,106120000,106122000,ESC_enriched,2,0.9999956730020445,2.0,promoter,Ttc22,NM_177667,Ttc22,620
2572,chr4,106302000,106303000,ESC_enriched,1,0.9765169060400313,1.0,promoter,Acot11,NM_001347159,Acot11,439
2573,chr4,106933000,106939000,ESC_enriched,6,0.9972677575418128,6.0,promoter,Glis1,NM_147221,Glis1,3350
2574,chr4,106956000,106959000,ESC_enriched,3,0.9868036093679512,3.0,gene_body,Glis1,NM_147221,Glis1,24850
2575,chr4,107170000,107185000,ESC_enriched,15,0.9980114434950274,15.0,promoter,Dmrtb1,NM_019872,Dmrtb1,4662
2576,chr4,107343000,107346000,ESC_enriched,3,0.9993485964845021,3.0,gene_body,Lrp8,NM_001369051,Lrp8os2,23546
2577,chr4,107527000,107533000,ESC_enriched,6,0.9944537707731534,6.0,promoter,Podn,NM_172874,Podn,114
2578,chr4,107880000,107882000,ESC_enriched,2,0.9854506748775367,2.0,promoter,Shisal2a,NM_001099303,Shisal2a,587
2579,chr4,108377000,108379000,ESC_enriched,2,0.9640714843163938,2.0,promoter,Rab3b,NM_023537,Rab3b,999
2580,chr4,108892000,108894000,ESC_enriched,2,0.9937141632211726,2.0,intergenic,,,Ttc39aos1,11189
2581,chr4,108903000,108907000,ESC_enriched,4,0.9907203664975077,4.0,promoter,Ttc39a;Ttc39aos1,NM_153392;NR_131195,Ttc39a,31
2582,chr4,109155000,109164000,ESC_enriched,9,0.9979008407570019,9.0,promoter,9630013D21Rik;Cdkn2c,NR_166455;NM_007671,Cdkn2c,3804
2583,chr4,109468000,109487000,ESC_enriched,19,0.9975181351427158,19.0,promoter,Dmrta2,NM_172296,Dmrta2,1544
2584,chr4,114146000,114150000,ESC_enriched,4,0.9858835880886623,4.0,intergenic,,,Gm12830,171651
2585,chr4,114164000,114166000,ESC_enriched,2,0.9957629391558156,2.0,intergenic,,,Gm12830,154651
2586,chr4,114317000,114321000,ESC_enriched,4,0.9935369287552729,4.0,promoter,Gm12830,NR_033617,Gm12830,651
2587,chr4,114402000,114415000,ESC_enriched,13,0.9982531233688898,13.0,promoter,Foxd2;Foxd2os,NM_008593;NR_030721,Foxd2os,1312
2588,chr4,114421000,114428000,ESC_enriched,7,0.985570672646665,7.0,promoter,Foxe3,NM_015758,Foxe3,501
2589,chr4,114554000,114562000,ESC_enriched,8,0.9975239395695059,8.0,promoter,Tal1,NM_011527,Tal1,3643
2590,chr4,115373000,115384000,ESC_enriched,11,0.9972808204113842,11.0,promoter,Kncn,NM_001039124,Kncn,3831
2591,chr4,115388000,115392000,ESC_enriched,4,0.9869096631178225,4.0,promoter,6430628N08Rik,NM_001357060,6430628N08Rik,1403
2592,chr4,115394000,115400000,ESC_enriched,6,0.9902751668331082,6.0,gene_body,6430628N08Rik,NM_001357060,6430628N08Rik,8403
2593,chr4,115415000,115418000,ESC_enriched,3,0.983183140559135,3.0,gene_body,Dmbx1,NM_001025567,Dmbx1,21358
2594,chr4,115430000,115434000,ESC_enriched,4,0.9800485740998542,4.0,gene_body,Dmbx1,NM_001025567,Dmbx1,5858
2595,chr4,115459000,115479000,ESC_enriched,20,0.9948337676736182,20.0,intergenic,,,Dmbx1,31142
2596,chr4,117420000,117429000,ESC_enriched,9,0.9934522035568093,9.0,promoter,Artn,NM_001284191,Artn,3195
2597,chr4,118076000,118081000,ESC_enriched,5,0.9893120473744734,5.0,gene_body,Cfap57,NM_026789,Tmem125,36842
2598,chr4,118998000,119000000,ESC_enriched,2,0.9766512549797401,2.0,intergenic,,,Rimkla,8470
2599,chr4,119592000,119596000,ESC_enriched,4,0.9923115010271191,4.0,gene_body,Hivep3,NM_010657,Edn2,64840
2600,chr4,119763000,119768000,ESC_enriched,5,0.9898516263302547,5.0,gene_body,Foxo6,NM_194060,Foxo6,19396
2601,chr4,120146000,120149000,ESC_enriched,3,0.9684617606465583,3.0,intergenic,,,Cited4,16697
2602,chr4,120167000,120169000,ESC_enriched,2,0.9717549580322166,2.0,intergenic,,,Cited4,3803
2603,chr4,120196000,120197000,ESC_enriched,1,0.9528211746759612,1.0,gene_body,Kcnq4,NM_001081142,Cited4,32303
2604,chr4,120229000,120250000,ESC_enriched,21,0.9939176720225577,21.0,promoter,Kcnq4,NM_001081142,Kcnq4,5534
2605,chr4,120536000,120538000,ESC_enriched,2,0.9990408788232639,2.0,promoter,Col9a2,NM_007741,Col9a2,200
2606,chr4,122451000,122455000,ESC_enriched,4,0.9722414591020405,4.0,gene_body,Mfsd2a,NM_029662,Mfsd2a,10491
2607,chr4,122459000,122466000,ESC_enriched,7,0.9870720580740976,7.0,promoter,Mfsd2a,NM_029662,Mfsd2a,991
2608,chr4,122607000,122609000,ESC_enriched,2,0.9999266968241725,2.0,promoter,Bmp8b,NM_007559,Bmp8b,537
2609,chr4,122618000,122619000,ESC_enriched,1,0.982973954340348,1.0,promoter,Oxct2b,NM_181859,Oxct2b,50
2610,chr4,122691000,122700000,ESC_enriched,9,0.9958985769722987,9.0,gene_body,Hpcal4,NM_174998,Nt5c1a,8287
2611,chr4,122702000,122705000,ESC_enriched,3,0.9870614835155257,3.0,promoter,Nt5c1a,NM_001085502,Nt5c1a,287
2612,chr4,122735000,122745000,ESC_enriched,10,0.9832662560397365,10.0,promoter,Heyl,NM_013905,Heyl,4142
2613,chr4,122825000,122827000,ESC_enriched,2,0.9877618350873911,2.0,promoter,Oxct2a,NM_022033,Oxct2a,18
2614,chr4,123492000,123494000,ESC_enriched,2,0.9973669859426859,2.0,intergenic,,,Rragc,73265
2615,chr4,123680000,123683000,ESC_enriched,3,0.9832291010316666,3.0,intergenic,,,1700021L23Rik,153523
2616,chr4,123691000,123693000,ESC_enriched,2,0.9774959591956596,2.0,intergenic,,,1700021L23Rik,143023
2617,chr4,123779000,123781000,ESC_enriched,2,0.9647389118831725,2.0,intergenic,,,1700021L23Rik,55023
2618,chr4,124075000,124080000,ESC_enriched,5,0.9911974546338518,5.0,gene_body,4933407E24Rik;Gm2164,NR_045819;NR_168006,4933407E24Rik,6019
2619,chr4,124158000,124170000,ESC_enriched,12,0.9982496759977403,12.0,promoter,Gm2164;Gm38545;Pou3f1,NR_168006;NR_168614;NM_011141,Pou3f1,4052
2620,chr4,124387000,124389000,ESC_enriched,2,0.9776470586318022,2.0,gene_body,Epha10,NM_001256432,Epha10,3912
2621,chr4,124785000,124791000,ESC_enriched,6,0.9718645009058321,6.0,intergenic,,,Zc3h12a,157815
2622,chr4,124814000,124821000,ESC_enriched,7,0.9763600652606772,7.0,intergenic,,,Grik3,175499
2623,chr4,125785000,125791000,ESC_enriched,6,0.9923510258667854,6.0,promoter,Col8a2,NM_199473,Col8a2,1097
2624,chr4,125796000,125801000,ESC_enriched,5,0.9940446127888078,5.0,gene_body,Col8a2,NM_199473,Col8a2,9403
2625,chr4,125804000,125805000,ESC_enriched,1,0.9875990795600701,1.0,gene_body,Col8a2,NM_199473,Col8a2,15403
2626,chr4,125824000,125828000,ESC_enriched,4,0.9938650625468465,4.0,promoter,Adprhl2;Tekt2,NM_133883;NM_011902,Tekt2,1739
2627,chr4,126035000,126037000,ESC_enriched,2,0.9954580945695857,2.0,promoter,Ago4,NM_153177,Ago4,238
2628,chr4,126122000,126124000,ESC_enriched,2,0.9977304808851493,2.0,intergenic,,,5730409E04Rik,10843
2629,chr4,126235000,126241000,ESC_enriched,6,0.9955135554484681,6.0,promoter,Tfap2e,NM_198960,Tfap2e,573
2630,chr4,127472000,127476000,ESC_enriched,4,0.9905651246304754,4.0,promoter,CK137956,NM_001134733,CK137956,855
2631,chr4,127488000,127492000,ESC_enriched,4,0.9999344876024299,4.0,promoter,Csmd2,NM_001281955,Csmd2,347
2632,chr4,128118000,128120000,ESC_enriched,2,0.9841020909128173,2.0,promoter,Tlr12,NM_205823,Tlr12,1923
2633,chr4,128301000,128308000,ESC_enriched,7,0.9952170323487327,7.0,promoter,Zfp362,NM_001081098,Zfp362,3916
2634,chr4,128385000,128388000,ESC_enriched,3,0.9863158699185446,3.0,promoter,Trim62,NM_178110,Trim62,153
2635,chr4,128606000,128612000,ESC_enriched,6,0.9951599445263598,6.0,promoter,Tmem54,NM_025452,Tmem54,1167
2636,chr4,128788000,128793000,ESC_enriched,5,0.9868387063778439,5.0,promoter,Sync,NM_023485,Sync,576
2637,chr4,128993000,128995000,ESC_enriched,2,0.9997610198725251,2.0,promoter,Fam229a;Tssk3,NM_001085491;NM_080442,Fam229a,507
2638,chr4,129274000,129276000,ESC_enriched,2,0.9713540949681736,2.0,intergenic,,,Khdrbs1,30393
2639,chr4,129466000,129471000,ESC_enriched,5,0.9901824463065043,5.0,gene_body,1700003M07Rik,NR_040648,1700003M07Rik,5349
2640,chr4,129482000,129502000,ESC_enriched,20,0.9975954007987019,20.0,promoter,Adgrb2,NM_001290715,Adgrb2,4827
2641,chr4,129509000,129517000,ESC_enriched,8,0.993435644269383,8.0,gene_body,Adgrb2,NM_001290715,Adgrb2,25827
2642,chr4,129580000,129604000,ESC_enriched,24,0.99637398497899,24.0,gene_body,Col16a1,NM_028266,Pef1,17859
2643,chr4,129644000,129646000,ESC_enriched,2,0.9696182678410261,2.0,intergenic,,,Hcrtr1,3534
2644,chr4,129664000,129672000,ESC_enriched,8,0.9934756542574712,8.0,gene_body,Tinagl1,NM_001168333,Tinagl1,9106
2645,chr4,130062000,130073000,ESC_enriched,11,0.981979963356968,11.0,promoter,Sdc3,NM_011520,Sdc3,2888
2646,chr4,131091000,131094000,ESC_enriched,3,0.9905190428401389,3.0,gene_body,Ptpru,NM_001083119,Ptpru,17854
2647,chr4,131186000,131197000,ESC_enriched,11,0.9984352232964501,11.0,promoter,Gm12992;Tmem200b,NR_102393;NM_001201367,Gm12992,605
2648,chr4,131385000,131387000,ESC_enriched,2,0.9984937321411547,2.0,gene_body,Oprd1,NM_013622,Oprd1,30562
2649,chr4,132065000,132069000,ESC_enriched,4,0.9578145618245685,4.0,promoter,Themis2,NM_001033308,Themis2,1440
2650,chr4,132485000,132487000,ESC_enriched,2,0.9978153557637639,2.0,promoter,Gpr3,NM_008154,Gpr3,1388
2651,chr4,132527000,132530000,ESC_enriched,3,0.9906582041237612,3.0,gene_body,Sytl1,NM_031393,Sytl1,6663
2652,chr4,133288000,133294000,NPC_enriched,6,0.9914271453366882,6.0,promoter,Lin28a,NM_145833,Lin28a,108
2653,chr4,133519000,133527000,ESC_enriched,8,0.9929084447485439,8.0,promoter,Gm30191;Grrp1,NM_001372228;NM_001099296,Grrp1,3182
2654,chr4,133615000,133616000,ESC_enriched,1,0.989684012547182,1.0,promoter,Slc30a2,NM_001039677,Slc30a2,379
2655,chr4,133642000,133645000,ESC_enriched,3,0.9974790469667444,3.0,promoter,Extl1,NM_019578,Extl1,1123
2656,chr4,133975000,133976000,ESC_enriched,1,0.9965777502901012,1.0,promoter,Man1c1,NM_207237,Man1c1,866
2657,chr4,134370000,134373000,ESC_enriched,3,0.9832223458770079,3.0,intergenic,,,Runx3,21220
2658,chr4,134411000,134413000,ESC_enriched,2,0.9649168232742872,2.0,gene_body,Runx3,NM_019732,Runx3,19280
2659,chr4,134420000,134428000,ESC_enriched,8,0.9954418105932498,8.0,gene_body,Runx3,NM_019732,Runx3,31280
2660,chr4,134444000,134453000,ESC_enriched,9,0.9950774874473409,9.0,gene_body,Runx3,NM_019732,Runx3,55780
2661,chr4,134478000,134479000,ESC_enriched,1,0.9658238145945894,1.0,intergenic,,,Clic4,66336
2662,chr4,135351000,135363000,ESC_enriched,12,0.994333431249475,12.0,intergenic,,,Rpl11,31531
2663,chr4,135374000,135378000,ESC_enriched,4,0.988184102360038,4.0,intergenic,,,Gm42329,38294
2664,chr4,135398000,135425000,ESC_enriched,27,0.9954308437024209,27.0,promoter,Gm42329;Id3,NR_168524;NM_008321,Gm42329,2794
2665,chr4,135561000,135564000,ESC_enriched,3,0.9976165454089959,3.0,gene_body,Zfp46,NM_001370651,Zfp46,5749
2666,chr4,135909000,135912000,ESC_enriched,3,0.9894520498286815,3.0,gene_body,Lactbl1,NM_001243262,Lactbl1,15804
2667,chr4,136026000,136029000,ESC_enriched,3,0.9863779065278848,3.0,gene_body,Ephb2,NM_001290753,Ephb2,80588
2668,chr4,136567000,136569000,ESC_enriched,2,0.9836546212081545,2.0,gene_body,Wnt4,NM_009523,Wnt4,18290
2669,chr4,136937000,136940000,ESC_enriched,3,0.9889535088853734,3.0,intergenic,,,Rap1gap,15202
2670,chr4,136952000,136954000,ESC_enriched,2,0.9999144021103981,2.0,promoter,Rap1gap,NM_001256218,Rap1gap,702
2671,chr4,137134000,137137000,ESC_enriched,3,0.9960423098237854,3.0,intergenic,,,Ece1,50133
2672,chr4,137523000,137530000,ESC_enriched,7,0.9833458972224257,7.0,promoter,Sh2d5,NM_001099631,Sh2d5,4014
2673,chr4,137535000,137538000,ESC_enriched,3,0.9840981284095821,3.0,promoter,Kif17,NM_010623,Kif17,2174
2674,chr4,138345000,138347000,ESC_enriched,2,0.9967715572357085,2.0,promoter,Htr6,NM_021358,Htr6,865
2675,chr4,138360000,138368000,ESC_enriched,8,0.9887279513548096,8.0,promoter,Nbl1,NM_008675,Nbl1,1046
2676,chr4,138847000,138849000,ESC_enriched,2,0.9978263462190368,2.0,promoter,Iffo2,NM_001205173,Iffo2,1205
2677,chr4,139106000,139112000,ESC_enriched,6,0.9996929727847315,6.0,promoter,Pax7,NM_011039,Pax7,3956
2678,chr4,139196000,139200000,ESC_enriched,4,0.9945250236493897,4.0,gene_body,4933427I22Rik,NR_045160,4933427I22Rik,7150
2679,chr4,140518000,140524000,ESC_enriched,6,0.9799682653349446,6.0,gene_body,Arhgef19,NM_172520,C630004L07Rik,5958
2680,chr4,140935000,140938000,ESC_enriched,3,0.9932607246606131,3.0,promoter,Plekhm2,NM_001347237,Plekhm2,278
