chromosome,bin,bin_start,bin_end,esc_counts,npc_counts,F_score,putative_sites,region_id,esc_intensity,npc_intensity,intensity_ratio,log_ratio,fold_change_state,esc_alpha_post,esc_beta_post,npc_alpha_post,npc_beta_post,non_diff_emission,esc_emission,npc_emission,non_diff_posterior,esc_posterior,npc_posterior,hmm_state,dhms_state,dhms_region_id,state_posterior
chr4,135374,135374000,135375000,11,2,1.9350030009105574e-06,True,210987,1.3073504690664537e-06,2.832864934854494e-07,4.614941054835726,1.5292990953566106,ESC enriched,12,9178858,3,10589983,0.41705225526267187,3.165892134740381,3.6854424338851994e-06,0.033684408598339474,0.9663155913985773,3.0834040566203912e-12,ESC_enriched,ESC_enriched,2663,0.9663155913985773
chr4,135375,135375000,135376000,15,2,2.547112360368718e-06,True,210987,1.7431339587552716e-06,2.832864934854494e-07,6.153254739780968,1.8169811678083914,ESC enriched,16,9178854,3,10589983,0.1747196510251244,3.6505611506527718,1.5481211619775267e-08,0.0022963093373876385,0.9977036906626049,7.49791039869198e-15,ESC_enriched,ESC_enriched,2663,0.9977036906626049
chr4,135376,135376000,135377000,11,1,1.8091518697102498e-06,True,210987,1.3073504690664537e-06,1.8885766232363292e-07,6.922411582253589,1.9347642034647747,ESC enriched,12,9178858,2,10589984,0.1745890778962542,3.6508216488845218,6.63581262496539e-07,0.0011290505388934786,0.9988709494608226,2.8405991481240557e-13,ESC_enriched,ESC_enriched,2663,0.9988709494608226
chr4,135377,135377000,135378000,18,4,3.2578966423629545e-06,True,210987,2.069971576021885e-06,4.721441558090823e-07,4.384194002093939,1.4780058009690598,ESC enriched,19,9178851,5,10589981,0.3840315041837559,3.231937334848271,6.225134860840468e-09,0.010153822081850629,0.9898461779181469,2.449430376356716e-15,ESC_enriched,ESC_enriched,2663,0.9898461779181469
chr4,135398,135398000,135399000,15,1,2.4212612291684108e-06,True,210991,1.7431339587552716e-06,1.8885766232363292e-07,9.22988210967145,2.2224462759165555,ESC enriched,16,9178854,2,10589984,0.059686680250843616,3.8806271707615916,2.1795176636990453e-09,0.01833852912315031,0.9816614708768391,1.063481295902185e-14,ESC_enriched,ESC_enriched,2664,0.9816614708768391
chr4,135399,135399000,135400000,19,4,3.410923982227494e-06,True,210991,2.1789174484440894e-06,4.721441558090823e-07,4.614941054835725,1.5292990953566103,ESC enriched,20,9178850,5,10589981,0.3235640453373898,3.3528722913997573,1.6697665046944326e-09,0.001998910753516473,0.9980010892464836,4.7176500353088383e-17,ESC_enriched,ESC_enriched,2664,0.9980010892464836
chr4,135400,135400000,135401000,10,0,1.5302733986454019e-06,True,210991,1.1984045966442492e-06,9.442883116181646e-08,12.691087900798246,2.5409000070350904,ESC enriched,11,9178859,1,10589985,0.05578730027610018,3.888425647970425,2.8713230926777026e-07,0.00012153474508137819,0.9998784652548918,2.6900113994350285e-14,ESC_enriched,ESC_enriched,2664,0.9998784652548918
chr4,135401,135401000,135402000,11,2,1.9350030009105574e-06,True,210991,1.3073504690664537e-06,2.832864934854494e-07,4.614941054835726,1.5292990953566106,ESC enriched,12,9178858,3,10589983,0.41705225526267187,3.165892134740381,3.6854424338851994e-06,0.0019970054957121693,0.9980029945042104,7.753654775370528e-14,ESC_enriched,ESC_enriched,2664,0.9980029945042104
chr4,135402,135402000,135403000,9,5,2.0065017147824004e-06,True,210991,1.0894587242220447e-06,5.665729869708988e-07,1.9228921061815523,0.6538303580027104, non differential,10,9178860,6,10589980,1.567454049328534,0.8638535926934091,0.001237986731176334,0.01334333679359564,0.98665666305291,1.5349434262376547e-10,ESC_enriched,ESC_enriched,2664,0.98665666305291
chr4,135403,135403000,135404000,5,3,1.142690092923624e-06,True,210991,6.536752345332269e-07,3.7771532464726584e-07,1.7306028955633972,0.5484698423448842, non differential,6,9178864,4,10589982,1.5462573809782474,0.8849321289830301,0.022552799166855795,0.01332440304710769,0.986675593505461,3.447431345413839e-09,ESC_enriched,ESC_enriched,2664,0.986675593505461
chr4,135404,135404000,135405000,10,2,1.7819756610460174e-06,True,210991,1.1984045966442492e-06,2.832864934854494e-07,4.230362633599415,1.4422877183669807,ESC enriched,11,9178859,3,10589983,0.5102937396439157,2.9793986537804473,1.414474368312984e-05,0.002441982814635971,0.9975580171853603,3.773378586078144e-15,ESC_enriched,ESC_enriched,2664,0.9975580171853603
chr4,135405,135405000,135406000,28,1,4.4106166474074335e-06,True,210991,3.15943030024393e-06,1.8885766232363292e-07,16.729161323779508,2.8171533836632485,ESC enriched,29,9178841,2,10589984,0.0014444643365037208,3.997111637810787,1.631844862001459e-17,1.6879408653210736e-06,0.9999983120591347,4.1391909475460685e-27,ESC_enriched,ESC_enriched,2664,0.9999983120591347
chr4,135406,135406000,135407000,45,6,7.641337081106155e-06,True,210991,5.011510131421406e-06,6.610018181327152e-07,7.581688875801551,2.025735981670502,ESC enriched,46,9178824,7,10589979,0.008527241767984257,3.982946078929737,2.321133851494674e-24,4.274429596934214e-06,0.9999957255704031,3.095010253870796e-37,ESC_enriched,ESC_enriched,2664,0.9999957255704031
chr4,135407,135407000,135408000,38,4,6.318443439653758e-06,True,210991,4.248889024465975e-06,4.721441558090823e-07,8.999135056929665,2.197128467932266,ESC enriched,39,9178831,5,10589981,0.005955472386845773,3.9880896191509887,9.064032268475576e-21,3.2502665669763144e-06,0.999996749733433,1.555591403000192e-31,ESC_enriched,ESC_enriched,2664,0.999996749733433
chr4,135408,135408000,135409000,20,4,3.5639513220920347e-06,True,210991,2.287863320866294e-06,4.721441558090823e-07,4.845688107577512,1.5780892595260425,ESC enriched,21,9178849,5,10589981,0.27115751832668733,3.4576853763768813,4.4444082670483245e-10,0.00016520355182294343,0.9998347964481771,3.828764366706673e-21,ESC_enriched,ESC_enriched,2664,0.9998347964481771
chr4,135409,135409000,135410000,20,3,3.438100190891727e-06,True,210991,2.287863320866294e-06,3.7771532464726584e-07,6.05711013447189,1.8012328108402522,ESC enriched,21,9178849,4,10589982,0.13488751919021752,3.7302254523102287,9.042490534008702e-11,0.00011160426474863374,0.9998883957352513,2.8709860635449057e-19,ESC_enriched,ESC_enriched,2664,0.9998883957352513
chr4,135410,135410000,135411000,15,4,2.798814622769334e-06,True,210991,1.7431339587552716e-06,4.721441558090823e-07,3.6919528438685805,1.3061555440424006,ESC enriched,16,9178854,5,10589981,0.6193590112542888,2.76128188783553,3.055947507925138e-07,0.0008121941337600419,0.9991878058662389,1.140965784131934e-15,ESC_enriched,ESC_enriched,2664,0.9991878058662389
chr4,135411,135411000,135412000,16,5,3.0776930938341814e-06,True,210991,1.852079831177476e-06,5.665729869708988e-07,3.268916580508639,1.1844586090648808,ESC enriched,17,9178853,6,10589980,0.797927804031341,2.404144213936533,2.9263694807568155e-07,0.0017033272809030583,0.9982966727190864,1.0585806918646174e-14,ESC_enriched,ESC_enriched,2664,0.9982966727190864
chr4,135412,135412000,135413000,7,3,1.4487447726527045e-06,True,210991,8.715669793776358e-07,3.7771532464726584e-07,2.3074705274178626,0.836151914796665, non differential,8,9178862,4,10589982,1.2680822859673346,1.4616703741005654,0.0021649018807814043,0.0027968411191891486,0.9972031588557162,2.5094743505525817e-11,ESC_enriched,ESC_enriched,2664,0.9972031588557162
chr4,135413,135413000,135414000,25,6,4.580790283815351e-06,True,210991,2.8325926829773165e-06,6.610018181327152e-07,4.285302408061746,1.4551911232028887,ESC enriched,26,9178844,7,10589979,0.34744702867756416,3.3051063128347122,1.0979604712527387e-11,0.0005006720647675517,0.9994993279352324,1.009635745261578e-20,ESC_enriched,ESC_enriched,2664,0.9994993279352324
chr4,135414,135414000,135415000,36,5,6.1382398911249856e-06,True,210991,4.0309972796215655e-06,5.665729869708988e-07,7.114700792871743,1.9621631776528892,ESC enriched,37,9178833,6,10589980,0.024144195772645944,3.9517121620592803,1.1406537512200287e-18,1.5864337020194476e-05,0.9999841356629798,6.194819436152983e-28,ESC_enriched,ESC_enriched,2664,0.9999841356629798
chr4,135415,135415000,135416000,26,4,4.482115361279276e-06,True,210991,2.9415385553995208e-06,4.721441558090823e-07,6.23017042402823,1.8294036878069484,ESC enriched,27,9178843,5,10589981,0.08534631081075912,3.8293078972640933,1.9104148670789872e-13,4.475336058227774e-05,0.9999552466394177,3.8074397962653245e-28,ESC_enriched,ESC_enriched,2664,0.9999552466394177
chr4,135416,135416000,135417000,102,12,1.7119002240586792e-05,True,210991,1.122142485948706e-05,1.2275748051036138e-06,9.141133243232304,2.212784365004819,ESC enriched,103,9178767,13,10589973,1.0179086050971846e-05,3.999980167926005,2.3710943788425644e-52,5.191537267059468e-09,0.9999999948084627,1.8995106684643614e-70,ESC_enriched,ESC_enriched,2664,0.9999999948084627
chr4,135417,135417000,135418000,81,2,1.2646916791428371e-05,True,210991,8.933561538620767e-06,2.832864934854494e-07,31.53543054137746,3.451111692832863,ESC enriched,82,9178788,3,10589983,1.4784871884822373e-09,4.000000564346282,6.95745281562052e-50,7.362106122485462e-13,0.9999999999992638,5.209034887919521e-66,ESC_enriched,ESC_enriched,2664,0.9999999999992638
chr4,135418,135418000,135419000,49,4,8.001744178163701e-06,True,210991,5.4472936211102235e-06,4.721441558090823e-07,11.537352637089313,2.4455898272307652,ESC enriched,50,9178820,5,10589981,0.0004003660061342111,3.9991998350638562,7.067059880245e-29,5.93124162720579e-07,0.9999994068758373,4.5531591053997967e-45,ESC_enriched,ESC_enriched,2664,0.9999994068758373
chr4,135419,135419000,135420000,5,3,1.142690092923624e-06,True,210991,6.536752345332269e-07,3.7771532464726584e-07,1.7306028955633972,0.5484698423448842, non differential,6,9178864,4,10589982,1.5462573809782474,0.8849321289830301,0.022552799166855795,0.0035981678170358216,0.9964018321829303,3.391672297168127e-14,ESC_enriched,ESC_enriched,2664,0.9964018321829303
chr4,135420,135420000,135421000,18,2,3.006194379962339e-06,True,210991,2.069971576021885e-06,2.832864934854494e-07,7.306990003489899,1.9888314247350505,ESC enriched,19,9178851,3,10589983,0.08647424083823554,3.8270520363315663,2.3810320525040163e-10,0.00020003671005416375,0.9997999632899459,2.0301049064464353e-17,ESC_enriched,ESC_enriched,2664,0.9997999632899459
chr4,135421,135421000,135422000,11,2,1.9350030009105574e-06,True,210991,1.3073504690664537e-06,2.832864934854494e-07,4.614941054835726,1.5292990953566106,ESC enriched,12,9178858,3,10589983,0.41705225526267187,3.165892134740381,3.6854424338851994e-06,0.0010370937275973142,0.9989629062723302,7.254425419525973e-14,ESC_enriched,ESC_enriched,2664,0.9989629062723302
chr4,135422,135422000,135423000,7,3,1.4487447726527045e-06,True,210991,8.715669793776358e-07,3.7771532464726584e-07,2.3074705274178626,0.836151914796665, non differential,8,9178862,4,10589982,1.2680822859673346,1.4616703741005654,0.0021649018807814043,0.005657168252406019,0.9943428316117312,1.3586287457953111e-10,ESC_enriched,ESC_enriched,2664,0.9943428316117312
chr4,135423,135423000,135424000,17,3,2.9790181712981066e-06,True,210991,1.9610257035996804e-06,3.7771532464726584e-07,5.191808686690191,1.6470821310129937,ESC enriched,18,9178852,4,10589982,0.24946665510298524,3.5010671102649535,5.309047874887666e-09,0.0070371859717466585,0.9929628140282413,1.2160550676544249e-14,ESC_enriched,ESC_enriched,2664,0.9929628140282413
chr4,135424,135424000,135425000,10,3,1.9078267922463248e-06,True,210991,1.1984045966442492e-06,3.7771532464726584e-07,3.1727719751995616,1.1546056459151997,ESC enriched,11,9178859,4,10589982,0.8521791824088686,2.2955892235263358,5.249551493035957e-05,0.048111588146346564,0.9518884100453938,1.8082596388640475e-09,ESC_enriched,ESC_enriched,2664,0.9518884100453938
chr4,135561,135561000,135562000,33,1,5.175753346730134e-06,True,211019,3.704159662354952e-06,1.8885766232363292e-07,19.613499483051836,2.976218078292936,ESC enriched,34,9178836,2,10589984,0.0003274069438314925,3.9993457532298424,1.732713736321838e-20,8.965922257588093e-05,0.9999103407774241,4.126411755447216e-32,ESC_enriched,ESC_enriched,2665,0.9999103407774241
chr4,135562,135562000,135563000,70,2,1.0963616052918429e-05,True,211019,7.735156941976518e-06,2.832864934854494e-07,27.305067907778042,3.3070723226099252,ESC enriched,71,9178799,3,10589983,4.034200624519486e-08,4.000000486619221,5.725554092623847e-44,1.0275885366833754e-10,0.9999999998972412,8.81304356578088e-52,ESC_enriched,ESC_enriched,2665,0.9999999998972412
chr4,135563,135563000,135564000,17,3,2.9790181712981066e-06,True,211019,1.9610257035996804e-06,3.7771532464726584e-07,5.191808686690191,1.6470821310129937,ESC enriched,18,9178852,4,10589982,0.24946665510298524,3.5010671102649535,5.309047874887666e-09,0.007060704447677794,0.9929392955523223,2.784855301561541e-22,ESC_enriched,ESC_enriched,2665,0.9929392955523223
chr4,135909,135909000,135910000,89,6,1.4374540035145923e-05,True,211068,9.805128517998403e-06,6.610018181327152e-07,14.833739104829121,2.696904255511672,ESC enriched,90,9178780,7,10589979,1.9508298072143602e-07,4.000000177137166,1.386329782348166e-49,3.9584582120831387e-08,0.9999999604154179,3.2718353480772153e-56,ESC_enriched,ESC_enriched,2666,0.9999999604154179
chr4,135910,135910000,135911000,39,3,6.3456196483179905e-06,True,211068,4.357834896888179e-06,3.7771532464726584e-07,11.537352637089313,2.4455898272307652,ESC enriched,40,9178830,4,10589982,0.0014300150439294874,3.9971405364041064,2.602548105895141e-22,1.3079925392588223e-05,0.9999869200746074,7.869277202983837e-33,ESC_enriched,ESC_enriched,2666,0.9999869200746074
chr4,135911,135911000,135912000,12,3,2.2138814719754054e-06,True,211068,1.4162963414886582e-06,3.7771532464726584e-07,3.749639607054027,1.321659730578366,ESC enriched,13,9178857,4,10589982,0.6222174818434821,2.755561234847478,4.0157827764486614e-06,0.031630731003967724,0.9683692689960192,1.3144252471899348e-14,ESC_enriched,ESC_enriched,2666,0.9683692689960192
chr4,136026,136026000,136027000,13,3,2.366908811839946e-06,True,211100,1.5252422139108628e-06,3.7771532464726584e-07,4.0380734229812605,1.3957677027320878,ESC enriched,14,9178856,4,10589982,0.5252217370544449,2.9495557067416605,1.0884926690516908e-06,0.0208885533036356,0.9791114466956292,7.35275900247047e-13,ESC_enriched,ESC_enriched,2667,0.9791114466956292
chr4,136027,136027000,136028000,16,1,2.574288569032951e-06,True,211100,1.852079831177476e-06,1.8885766232363292e-07,9.806749741525918,2.2830708977329905,ESC enriched,17,9178853,2,10589984,0.045307558901132784,3.909385423281047,5.168059191889002e-10,0.002448780231788939,0.9975512197682073,3.686882738080765e-15,ESC_enriched,ESC_enriched,2667,0.9975512197682073
chr4,136028,136028000,136029000,13,1,2.1152065494393306e-06,True,211100,1.5252422139108628e-06,1.8885766232363292e-07,8.076146845962521,2.0889148832920332,ESC enriched,14,9178856,2,10589984,0.10274716532445155,3.7945061400054856,3.835971696112072e-08,0.017528946880049856,0.982471053119818,1.3219514442163149e-13,ESC_enriched,ESC_enriched,2667,0.982471053119818
chr4,136567,136567000,136568000,14,1,2.2682338893038707e-06,True,211171,1.634188086333067e-06,1.8885766232363292e-07,8.653014477816985,2.1579077547789844,ESC enriched,15,9178855,2,10589984,0.07842458277144294,3.843151348108943,9.160894345569818e-09,0.015123922660119589,0.9848760773396632,2.1726995945981158e-13,ESC_enriched,ESC_enriched,2668,0.9848760773396632
chr4,136568,136568000,136569000,22,4,3.870006001821115e-06,True,211171,2.505755065710703e-06,4.721441558090823e-07,5.307182213061085,1.6690610377317692,ESC enriched,23,9178847,5,10589981,0.1876367105695726,3.624727039686335,3.0842855963145505e-11,0.017566834923345924,0.9824331650766458,8.310683272706694e-15,ESC_enriched,ESC_enriched,2668,0.9824331650766458
chr4,136937,136937000,136938000,61,8,1.0341476781339413e-05,True,211235,6.754644090176678e-06,8.498594804563481e-07,7.947954038883751,2.072914541945592,ESC enriched,62,9178808,9,10589977,0.0016810665328094636,3.9966384332839517,1.2500112135786503e-32,0.0012158377763171017,0.9987841622236829,1.215136029218975e-36,ESC_enriched,ESC_enriched,2669,0.9987841622236829
chr4,136938,136938000,136939000,11,4,2.1867052633111727e-06,True,211235,1.3073504690664537e-06,4.721441558090823e-07,2.7689646329014357,1.0184734715906198, non differential,12,9178858,5,10589981,1.0586720524583386,1.8826094034180205,4.6458382840501456e-05,0.010089556511213491,0.9899104434824652,6.3213919716294405e-12,ESC_enriched,ESC_enriched,2669,0.9899104434824652
chr4,136939,136939000,136940000,19,4,3.410923982227494e-06,True,211235,2.1789174484440894e-06,4.721441558090823e-07,4.614941054835725,1.5292990953566103,ESC enriched,20,9178850,5,10589981,0.3235640453373898,3.3528722913997573,1.6697665046944326e-09,0.021834079050019953,0.9781659209499718,8.270132729374214e-15,ESC_enriched,ESC_enriched,2669,0.9781659209499718
chr4,136952,136952000,136953000,32,1,5.022726006865594e-06,True,211237,3.595213789932748e-06,1.8885766232363292e-07,19.03663185119737,2.9463651151432546,ESC enriched,33,9178837,2,10589984,0.0004412644768878819,3.9991180380991374,7.201082143651957e-20,0.00011630269860721052,0.9998836973013928,8.62837471779377e-26,ESC_enriched,ESC_enriched,2670,0.9998836973013928
chr4,136953,136953000,136954000,36,3,5.88653762872437e-06,True,211237,4.0309972796215655e-06,3.7771532464726584e-07,10.672051189307615,2.3676282857610533,ESC enriched,37,9178833,4,10589982,0.0030867759588448446,3.993827013634389,2.789109689147392e-20,5.489308059684168e-05,0.9999451069194032,4.558319991276415e-27,ESC_enriched,ESC_enriched,2670,0.9999451069194032
chr4,137134,137134000,137135000,21,0,3.2135741371553443e-06,True,211267,2.3968091932884984e-06,9.442883116181646e-08,25.382175801596492,3.234047187595036,ESC enriched,22,9178848,1,10589985,0.0015561167115606294,3.9968883329972624,1.5504444147088542e-14,0.0006137355020276099,0.9993862644979724,6.258385671198329e-19,ESC_enriched,ESC_enriched,2671,0.9993862644979724
chr4,137135,137135000,137136000,23,8,4.526437866486886e-06,True,211267,2.6147009381329075e-06,8.498594804563481e-07,3.0766273698904842,1.1238339872484462,ESC enriched,24,9178846,9,10589977,0.9016100181223167,2.19678001799911,1.5732032171546186e-09,0.0035115970323128694,0.996488402967687,8.104014627222754e-17,ESC_enriched,ESC_enriched,2671,0.996488402967687
